,study_id,Actinobacteria,Chloroflexi,Firmicutes,Gemmatimonadetes,Planctomycetes,Proteobacteria,Verrucomicrobia,Crenarchaeota,Euryarchaeota,Parvarchaeota,Acidobacteria,Aquificae,Armatimonadetes,Bacteroidetes,Caldiserica,Caldithrix,Chlamydiae,Chlorobi,Cyanobacteria,Deferribacteres,Elusimicrobia,Fibrobacteres,Fusobacteria,Lentisphaerae,Nitrospirae,Spirochaetes,Synergistetes,Tenericutes,Thermi,Thermotogae,Dictyoglomi,Poribacteria,Chrysiogenetes,Thaumarchaeota,Balneolaeota,Calditrichaeota,Ignavibacteriae,Kiritimatiellaeota,Nitrospinae,Thermodesulfobacteria,Annelida,Apicomplexa,Arthropoda,Ascomycota,Bacillariophyta,Basidiomycota,Brachiopoda,Chlorophyta,Chordata,Cryptomycota,Echinodermata,Euglenida,Haplosporidia,Mollusca,Mucoromycota,Nematoda,Phaeophyceae,Picozoa,Platyhelminthes,Rotifera,Streptophyta,Tardigrada,Zoopagomycota,Nanoarchaeota,Rhodothermaeota,Blastocladiomycota,Bryozoa,Chromerida,Chytridiomycota,Cnidaria,Colponemidia,Entoprocta,Entorrhizomycota,Eustigmatophyceae,Gastrotricha,Gnathostomulida,Hemichordata,Microsporidia,Pinguiophyceae,Placozoa,Porifera,Priapulida,Xanthophyceae,Xenacoelomorpha,Ciliophora,Euglenozoa,Coprothermobacterota,Cercozoa,Discosea,Endomyxa,Evosea,Fornicata,Haptista,Preaxostyla,Rhodophyta,Tubulinea
ERR2814661,MGYS00005056,639,110,7120,10,20,10640,83,0,21,0,27,0,0,5725,0,0,10,3,24,0,3,12,433,10,2,76,24,61,0,2,0,0,0,1,0,1,26,6,0,0,1,0,0,4,2,2,0,0,5,4,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2814662,MGYS00005056,824,60,8296,2,16,10709,119,0,22,0,30,0,0,6179,0,0,8,0,42,0,36,13,536,16,12,137,25,79,0,0,0,0,0,0,0,0,13,8,0,0,0,0,0,4,1,1,0,21,0,1,0,2,0,0,0,16,0,0,0,11,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2814663,MGYS00005056,723,10,8715,0,7,14299,80,0,10,0,18,0,0,6605,0,0,3,3,18,0,3,24,664,6,1,11,8,88,0,0,0,0,0,0,0,0,13,3,0,0,1,0,0,2,0,6,0,0,0,0,0,0,0,0,0,16,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2814664,MGYS00005056,667,22,5369,3,9,15406,98,0,28,0,13,0,0,5674,0,0,9,0,26,0,12,12,1174,13,5,111,25,38,0,0,0,0,0,1,0,0,12,9,0,0,0,0,1,32,0,3,0,1,12,2,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2814665,MGYS00005056,322,13,4358,2,6,12082,71,0,14,0,15,3,1,3309,1,0,2,0,29,5,3,6,426,10,4,20,15,32,0,1,0,0,0,2,0,0,6,2,0,0,0,0,0,7,0,0,0,0,1,0,0,4,0,0,0,11,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2814666,MGYS00005056,371,18,4747,2,9,13036,68,0,14,0,17,2,1,3615,0,0,1,0,29,3,3,10,462,10,4,26,16,40,0,1,0,0,0,2,0,0,4,1,0,0,0,1,1,14,0,2,0,0,3,0,0,1,0,0,0,12,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2814667,MGYS00005056,772,13,12338,2,8,12250,64,0,62,0,6,0,0,6152,0,0,12,4,38,0,10,55,1059,11,1,89,23,106,0,0,0,0,0,0,0,1,30,25,0,0,2,0,2,60,1,6,0,2,4,1,0,2,0,0,1,12,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2814668,MGYS00005056,1283,36,6904,6,16,13566,196,1,23,0,26,0,1,5738,2,0,17,0,64,0,3,34,1317,16,5,195,33,134,0,4,0,0,0,0,0,0,22,14,0,0,0,1,2,24,0,0,0,1,5,2,0,0,0,0,0,5,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2985255,MGYS00005058,339,54,412,9,27,2790,88,0,2,0,41,0,1,777,1,0,13,1,68,0,6,2,51,6,9,55,8,8,0,0,0,0,0,1,0,0,26,3,0,0,0,1,0,0,2,0,0,1,0,1,0,11,0,0,0,8,0,0,0,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2985256,MGYS00005058,723,23,469,16,52,5293,96,0,7,0,21,0,2,1807,0,0,48,0,52,0,2,4,68,4,23,96,13,3,0,0,0,0,0,0,0,0,21,1,0,0,5,1,0,17,11,1,0,11,1,5,0,1,0,2,0,7,1,0,0,50,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2985257,MGYS00005058,140,106,202,0,32,18022,67,0,11,0,8,0,0,509,0,0,29,1,19,0,3,1,53,6,11,50,8,3,0,3,0,0,0,0,0,0,7,2,0,0,3,0,0,2,1,1,0,2,0,10,0,2,0,0,0,1,0,0,0,3,3,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2985258,MGYS00005058,268,19,625,6,8,3152,82,0,9,0,13,0,0,533,0,0,48,0,7,0,2,16,106,8,3,27,4,11,0,0,0,0,0,0,0,0,8,2,0,0,0,0,1,1,0,2,0,8,1,13,0,5,0,1,0,5,0,0,0,32,5,0,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2985259,MGYS00005058,244,37,183,6,11,3155,42,0,5,0,12,0,0,443,0,0,13,0,52,0,0,4,31,2,0,97,0,5,0,0,0,0,0,0,0,0,5,6,0,0,1,10,0,7,1,1,0,1,0,5,0,1,0,0,0,8,1,0,2,11,678,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2985260,MGYS00005058,307,63,554,8,20,2798,56,0,30,0,9,0,0,847,0,0,3,0,14,0,2,0,58,2,2,16,9,3,0,0,0,0,0,0,0,0,11,2,0,0,6,0,1,5,1,0,0,7,3,2,0,7,0,0,0,10,1,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2985261,MGYS00005058,578,38,295,8,30,4336,76,0,3,0,14,0,4,532,0,0,81,0,42,0,2,1,21,4,23,46,4,4,0,0,0,0,0,0,0,0,15,1,0,0,1,1,0,3,2,1,0,17,3,2,0,2,0,1,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2985262,MGYS00005058,767,24,495,17,57,5477,102,0,8,0,33,0,2,1897,0,0,49,0,57,0,2,3,66,6,26,95,8,5,0,0,0,0,0,0,0,1,24,5,0,0,6,3,3,17,6,1,0,12,4,7,0,1,0,1,0,10,1,0,5,55,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ERR2985263,MGYS00005058,496,53,223,3,11,3195,44,0,3,0,25,0,0,428,1,0,3,1,68,0,1,11,34,1,10,47,7,17,0,0,0,0,0,0,0,0,16,4,0,0,0,0,1,0,2,0,0,1,0,2,0,1,0,0,0,3,0,0,0,6,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2985264,MGYS00005058,233,34,180,5,5,2835,32,0,5,0,13,0,0,409,0,0,14,0,51,0,0,3,34,2,0,95,2,6,0,0,0,0,0,0,0,0,3,4,0,0,0,13,1,5,5,0,0,2,1,2,0,0,0,1,1,6,0,0,2,8,691,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2985265,MGYS00005058,301,55,500,7,15,2518,49,1,24,0,7,0,0,794,0,0,1,0,11,0,1,1,58,1,2,15,4,4,0,0,0,0,0,0,0,0,6,2,0,0,2,0,1,1,0,2,0,4,1,0,0,5,0,1,0,11,0,0,0,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2985266,MGYS00005058,552,56,232,4,14,3535,52,0,3,0,32,0,0,445,1,0,2,0,74,0,2,15,32,2,8,56,9,13,0,0,0,0,0,0,0,0,17,5,0,0,0,0,0,0,1,4,0,1,0,2,0,1,0,0,0,2,0,0,0,7,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2985267,MGYS00005058,600,223,222,27,84,7592,132,0,12,0,61,0,2,808,0,0,41,0,38,0,0,1,14,3,108,63,9,7,0,1,0,0,0,0,0,1,11,6,0,0,3,0,4,7,2,5,0,35,1,12,0,11,0,0,3,112,1,0,5,92,11,6,0,0,0,2,0,0,30,1,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2985268,MGYS00005058,382,56,443,9,27,2908,101,0,2,0,47,0,1,833,1,0,19,2,80,0,8,3,49,6,9,62,8,10,0,0,0,0,0,1,0,0,26,2,0,0,0,0,0,1,2,0,0,2,0,1,0,3,0,0,0,7,0,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2985269,MGYS00005058,164,37,413,8,27,1789,43,0,3,0,31,0,2,524,0,0,49,0,21,0,1,3,41,3,18,59,5,10,0,0,0,0,0,0,0,0,10,3,0,0,39,3,2,6,1,0,0,7,2,17,0,3,0,3,0,6,0,0,1,3,280,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2985270,MGYS00005058,131,79,196,1,24,16432,55,0,8,0,8,0,0,471,0,0,28,0,15,0,3,1,52,4,9,45,3,2,0,2,0,0,0,0,0,1,5,2,0,0,2,1,0,3,0,4,0,2,1,8,0,2,0,0,0,2,1,0,0,3,1,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2985271,MGYS00005058,242,16,608,3,5,2996,72,0,7,0,16,0,0,524,0,0,46,0,4,0,3,9,104,8,1,32,4,5,0,0,0,0,0,0,0,0,6,2,0,0,0,0,1,3,0,2,0,9,1,14,0,5,0,0,0,7,1,0,0,35,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2985272,MGYS00005058,179,48,1682,1,3,10840,57,0,8,0,14,0,0,1700,0,0,17,0,25,0,3,6,82,5,25,11,14,18,0,0,0,0,0,0,0,0,7,0,0,0,0,2,6,2,0,0,0,1,0,0,0,2,0,0,0,44,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2985273,MGYS00005058,170,37,1556,1,2,10125,41,0,6,0,8,0,0,1592,0,0,13,0,16,0,3,5,65,4,22,11,16,19,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,1,0,0,1,0,0,3,0,0,0,45,0,0,0,1,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2985274,MGYS00005058,741,255,250,31,97,8317,143,0,11,0,69,0,1,980,0,0,52,0,41,0,0,1,14,4,114,78,2,10,0,0,0,0,0,0,0,1,13,2,0,0,1,1,3,9,1,5,0,34,1,14,0,13,0,2,1,116,0,0,2,120,11,3,1,0,0,1,0,0,29,1,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2985275,MGYS00005058,722,19,378,47,6,6189,115,0,31,0,4,0,2,923,0,0,28,0,28,0,2,8,35,11,6,174,12,33,0,0,0,0,0,0,0,1,5,5,0,0,0,2,5,6,0,1,0,0,0,16,0,27,0,0,0,6,0,0,1,7,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2985276,MGYS00005058,600,42,313,11,33,4699,74,0,3,0,23,0,3,554,0,0,102,0,41,0,2,1,25,3,27,49,3,5,0,0,0,0,0,0,0,0,12,3,0,0,5,0,1,2,2,1,0,15,4,3,0,5,0,0,0,2,0,0,0,7,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2985277,MGYS00005058,199,42,457,7,32,1935,58,0,3,0,32,0,2,579,0,0,51,0,23,0,2,3,50,2,18,67,3,10,0,0,0,0,0,0,0,0,10,1,2,0,50,1,1,7,1,0,0,6,0,17,0,2,0,2,0,9,1,0,0,4,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2985278,MGYS00005058,781,17,399,49,14,6612,136,0,36,0,5,0,0,1000,0,0,33,0,26,0,2,8,38,11,8,196,15,39,0,0,0,0,0,0,0,0,4,5,0,0,0,3,2,8,3,1,0,0,5,25,0,30,0,0,0,7,0,0,0,9,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERZ1714339,MGYS00005769,6,3,0,0,0,25,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERZ1714338,MGYS00005769,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERZ1714337,MGYS00005769,12,0,0,0,0,43,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
ERZ1714336,MGYS00005769,4,0,0,0,1,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERZ1714335,MGYS00005769,9,0,1,0,0,35,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERZ1714334,MGYS00005769,13,0,0,0,0,29,2,0,0,0,1,0,0,20,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERZ1714333,MGYS00005769,0,0,0,0,0,101,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERZ1714332,MGYS00005769,13,0,0,0,0,32,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ERZ1714331,MGYS00005769,3,0,17,0,0,35,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERZ1714330,MGYS00005769,3,1,5,0,0,59,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERZ1714329,MGYS00005769,0,0,0,1,0,62,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERZ3455818,MGYS00005846,0,0,6,0,0,6,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERZ3455794,MGYS00005846,0,0,8,0,0,16,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERZ3455798,MGYS00005846,8,0,30,0,0,34,1,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERZ3455802,MGYS00005846,4,0,13,0,0,28,1,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ERZ3455814,MGYS00005846,3,3,22,0,0,43,2,0,4,0,3,0,0,16,1,0,0,0,0,1,2,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
ERZ3455822,MGYS00005846,4,0,13,0,0,13,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERZ3455826,MGYS00005846,1,0,15,0,0,16,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ERZ3455854,MGYS00005846,10,0,36,0,0,37,2,0,1,0,0,0,0,12,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERZ3455795,MGYS00005846,0,0,14,0,0,25,1,0,0,0,1,0,0,16,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
ERZ3455805,MGYS00005846,0,0,12,0,0,25,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERZ3455806,MGYS00005846,17,1,48,0,0,60,1,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERZ3455810,MGYS00005846,6,0,43,0,0,34,1,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERZ3455811,MGYS00005846,4,0,23,0,1,27,2,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERZ3455821,MGYS00005846,4,1,10,0,2,13,4,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERZ3455827,MGYS00005846,4,0,19,0,0,30,2,0,1,0,0,0,0,10,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ERZ3455830,MGYS00005846,9,0,37,0,2,34,3,0,2,0,0,0,0,13,0,0,0,0,0,0,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERZ3455834,MGYS00005846,13,5,43,0,3,62,2,0,4,0,2,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERZ3455837,MGYS00005846,3,0,22,0,0,25,1,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ERZ3455842,MGYS00005846,12,0,21,0,0,24,1,0,1,0,0,0,0,18,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ERZ3455796,MGYS00005846,3,0,20,0,0,30,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
